ticker,file,decision,sources,mode,provider,generated_at
MEDP,medp.html,HOLD-WATCH / 继续观察,nasdaq200-rankings;nasdaq200-early-signal-ranking;nasdaq500-early-signal-ranking;early-nasdaq200-4h-signal-ranking;early-nasdaq500-4h-signal-ranking;prism-nasdaq200-4h-signal-ranking;prism-nasdaq500-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
EVRG,evrg.html,WAIT / 暂不追,nasdaq200-rankings;prism-nasdaq200-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
MNST,mnst.html,WAIT / 暂不追,nasdaq200-rankings;nasdaq200-early-signal-ranking;early-nasdaq200-4h-signal-ranking;early-spx-4h-signal-ranking;prism-nasdaq200-4h-signal-ranking;prism-nasdaq500-4h-signal-ranking;prism-spx-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
AEP,aep.html,WAIT / 暂不追,nasdaq200-rankings,enhanced-fallback,,2026-09-18 13:30:48
GFS,gfs.html,WATCH-BUY / 强观察,nasdaq200-rankings;aster-call-ranking;aster-deep-v3-daily-cnn-ranking;aster-deep-v4-shape-embedding-ranking;aster-v2-balanced-ranking;aster-v5-risk-adjusted-ranking;nasdaq200-early-signal-ranking;early-nasdaq200-4h-signal-ranking;early-nasdaq500-4h-signal-ranking;prism-nasdaq200-4h-signal-ranking;prism-nasdaq500-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
HONA,hona.html,WAIT / 暂不追,nasdaq200-rankings;nasdaq200-early-signal-ranking;early-nasdaq200-4h-signal-ranking;early-spx-4h-signal-ranking;prism-nasdaq200-4h-signal-ranking;prism-nasdaq500-4h-signal-ranking;prism-spx-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
MSFT,msft.html,WAIT / 暂不追,nasdaq200-rankings;nasdaq200-early-signal-ranking;early-nasdaq200-4h-signal-ranking;prism-nasdaq200-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
PLTR,pltr.html,HOLD-WATCH / 继续观察,nasdaq200-rankings;nasdaq200-early-signal-ranking;early-nasdaq200-4h-signal-ranking;early-nasdaq500-4h-signal-ranking;early-spx-4h-signal-ranking;prism-nasdaq200-4h-signal-ranking;prism-nasdaq500-4h-signal-ranking;prism-spx-4h-signal-ranking;spx-early-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
RYAAY,ryaay.html,WAIT / 暂不追,nasdaq200-rankings;nasdaq200-early-signal-ranking;early-nasdaq200-4h-signal-ranking;prism-nasdaq200-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
ADP,adp.html,WAIT / 暂不追,nasdaq200-rankings;nasdaq200-early-signal-ranking;early-nasdaq200-4h-signal-ranking;prism-nasdaq200-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
APP,app.html,WAIT / 暂不追,nasdaq200-rankings;nasdaq200-early-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
NWS,nws.html,WAIT / 暂不追,nasdaq200-rankings,enhanced-fallback,,2026-09-18 13:30:48
ALAB,alab.html,BUY-WATCH / 偏买入观察,nasdaq200-rankings;aster-call-ranking;aster-consensus-agent-ranking;aster-deep-v3-daily-cnn-ranking;aster-deep-v4-shape-embedding-ranking;aster-v2-balanced-ranking;aster-v3-quality-momentum-ranking;aster-v4-tactical-breakout-ranking;aster-v5-risk-adjusted-ranking;nasdaq200-early-signal-ranking;early-nasdaq200-4h-signal-ranking;early-nasdaq500-4h-signal-ranking;prism-nasdaq200-4h-signal-ranking;prism-nasdaq500-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
LOGI,logi.html,HOLD-WATCH / 继续观察,nasdaq200-rankings;aster-ema-cross-ranking;nasdaq200-early-signal-ranking;nasdaq500-early-signal-ranking;early-nasdaq200-4h-signal-ranking;early-nasdaq500-4h-signal-ranking;prism-nasdaq200-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
MDLZ,mdlz.html,WAIT / 暂不追,nasdaq200-rankings,enhanced-fallback,,2026-09-18 13:30:48
CEG,ceg.html,WAIT / 暂不追,nasdaq200-rankings,enhanced-fallback,,2026-09-18 13:30:48
MELI,meli.html,WAIT / 暂不追,nasdaq200-rankings,enhanced-fallback,,2026-09-18 13:30:48
COST,cost.html,WAIT / 暂不追,nasdaq200-rankings;prism-nasdaq200-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
WBD,wbd.html,WAIT / 暂不追,nasdaq200-rankings;nasdaq200-early-signal-ranking;early-nasdaq200-4h-signal-ranking;prism-nasdaq200-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
CTSH,ctsh.html,WAIT / 暂不追,nasdaq200-rankings;nasdaq200-early-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
PEP,pep.html,WAIT / 暂不追,nasdaq200-rankings,enhanced-fallback,,2026-09-18 13:30:48
ASND,asnd.html,WAIT / 暂不追,nasdaq200-rankings,enhanced-fallback,,2026-09-18 13:30:48
REGN,regn.html,WAIT / 暂不追,nasdaq200-rankings,enhanced-fallback,,2026-09-18 13:30:48
AEMD,aemd.html,WAIT / 暂不追,nasdaq500-rankings;nasdaq500-early-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
BIAF,biaf.html,WATCH-BUY / 强观察,nasdaq500-rankings;nasdaq500-early-signal-ranking;early-nasdaq500-4h-signal-ranking;prism-nasdaq500-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
BNC,bnc.html,HOLD-WATCH / 继续观察,nasdaq500-rankings;nasdaq500-early-signal-ranking;prism-nasdaq500-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
CYPH,cyph.html,WAIT / 暂不追,nasdaq500-rankings;nasdaq500-early-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
FTFT,ftft.html,HOLD-WATCH / 继续观察,nasdaq500-rankings;nasdaq500-early-signal-ranking;early-nasdaq500-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
MEDS,meds.html,HOLD-WATCH / 继续观察,nasdaq500-rankings;nasdaq500-early-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
SMTC,smtc.html,WAIT / 暂不追,nasdaq500-rankings;nasdaq500-early-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
VEEA,veea.html,HOLD-WATCH / 继续观察,nasdaq500-rankings;nasdaq500-early-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
TRMD,trmd.html,WAIT / 暂不追,nasdaq500-rankings;nasdaq500-early-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
CAI,cai.html,BUY-WATCH / 偏买入观察,nasdaq500-rankings;aster-trend-relay-ranking;nasdaq500-early-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
IOND,iond.html,WAIT / 暂不追,nasdaq500-rankings;nasdaq500-early-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
QRVO,qrvo.html,BUY-WATCH / 偏买入观察,nasdaq500-rankings;aster-trend-relay-ranking;nasdaq500-early-signal-ranking;prism-nasdaq500-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
XP,xp.html,WAIT / 暂不追,nasdaq500-rankings;nasdaq500-early-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
SKHY,skhy.html,WAIT / 暂不追,nasdaq500-rankings;nasdaq500-early-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
NTSK,ntsk.html,WATCH-BUY / 强观察,nasdaq500-rankings;aster-chan-kline-pattern-ranking;aster-trend-relay-ranking;nasdaq500-early-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
BLLN,blln.html,BUY-WATCH / 偏买入观察,nasdaq500-rankings;aster-call-ranking;aster-consensus-agent-ranking;aster-deep-v3-daily-cnn-ranking;aster-deep-v4-shape-embedding-ranking;aster-trend-relay-ranking;aster-v2-balanced-ranking;aster-v3-quality-momentum-ranking;aster-v5-risk-adjusted-ranking;nasdaq500-early-signal-ranking;early-nasdaq500-4h-signal-ranking;prism-nasdaq500-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
TGTX,tgtx.html,BUY-WATCH / 偏买入观察,nasdaq500-rankings;aster-consensus-agent-ranking;aster-trend-relay-ranking;aster-v2-balanced-ranking;aster-v3-quality-momentum-ranking;aster-v5-risk-adjusted-ranking;nasdaq500-early-signal-ranking;russell2000-early-signal-ranking;early-nasdaq500-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
HUT,hut.html,WATCH-BUY / 强观察,nasdaq500-rankings;aster-chan-kline-pattern-ranking;aster-ema-candle-capture-ranking;aster-v5-risk-adjusted-ranking;nasdaq500-early-signal-ranking;russell2000-early-signal-ranking;early-nasdaq500-4h-signal-ranking;early-russell2000-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
ARQT,arqt.html,WATCH-BUY / 强观察,nasdaq500-rankings;aster-chan-kline-pattern-ranking;prism-nasdaq500-4h-signal-ranking;prism-russell2000-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
GTLB,gtlb.html,WAIT / 暂不追,nasdaq500-rankings;nasdaq500-early-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
VRNS,vrns.html,WATCH-BUY / 强观察,nasdaq500-rankings;aster-chan-kline-pattern-ranking;nasdaq500-early-signal-ranking;russell2000-early-signal-ranking;early-nasdaq500-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
MEOH,meoh.html,WAIT / 暂不追,nasdaq500-rankings,enhanced-fallback,,2026-09-18 13:30:48
SBLK,sblk.html,WATCH-BUY / 强观察,nasdaq500-rankings;aster-chan-kline-pattern-ranking;aster-consensus-agent-ranking;aster-trend-relay-ranking;aster-v2-balanced-ranking;aster-v3-quality-momentum-ranking;early-nasdaq500-4h-signal-ranking;prism-nasdaq500-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
ZS,zs.html,WATCH-BUY / 强观察,nasdaq500-rankings;aster-chan-kline-pattern-ranking;nasdaq500-early-signal-ranking;early-nasdaq500-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
AVT,avt.html,WAIT / 暂不追,nasdaq500-rankings;nasdaq500-early-signal-ranking;early-nasdaq500-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
CIFR,cifr.html,HOLD-WATCH / 继续观察,nasdaq500-rankings;aster-ema-cross-ranking;prism-nasdaq500-4h-signal-ranking;prism-russell2000-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
MTCH,mtch.html,WAIT / 暂不追,nasdaq500-rankings;nasdaq500-early-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
IBRX,ibrx.html,BUY-WATCH / 偏买入观察,nasdaq500-rankings;aster-trend-relay-ranking;nasdaq500-early-signal-ranking;early-nasdaq500-4h-signal-ranking;prism-nasdaq500-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
PI,pi.html,WATCH-BUY / 强观察,nasdaq500-rankings;aster-chan-kline-pattern-ranking;nasdaq500-early-signal-ranking;russell2000-early-signal-ranking;early-nasdaq500-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
LIFE,life.html,WAIT / 暂不追,nasdaq500-rankings,enhanced-fallback,,2026-09-18 13:30:48
NATH,nath.html,BUY-WATCH / 偏买入观察,aster-call-ranking;aster-consensus-agent-ranking;aster-deep-v3-daily-cnn-ranking;aster-deep-v4-shape-embedding-ranking;aster-ema-candle-capture-ranking;aster-v2-balanced-ranking;aster-v3-quality-momentum-ranking;aster-v4-tactical-breakout-ranking;aster-v5-risk-adjusted-ranking;russell2000-early-signal-ranking;early-russell2000-4h-signal-ranking;prism-russell2000-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
MRX,mrx.html,BUY-WATCH / 偏买入观察,aster-call-ranking;aster-consensus-agent-ranking;aster-deep-v3-daily-cnn-ranking;aster-deep-v4-shape-embedding-ranking;aster-trend-relay-ranking;aster-v2-balanced-ranking;aster-v3-quality-momentum-ranking;aster-v4-tactical-breakout-ranking;aster-v5-risk-adjusted-ranking;nasdaq500-early-signal-ranking;early-nasdaq500-4h-signal-ranking;early-russell2000-4h-signal-ranking;prism-nasdaq500-4h-signal-ranking;prism-russell2000-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
JNJ,jnj.html,BUY-WATCH / 偏买入观察,aster-call-ranking;aster-consensus-agent-ranking;aster-deep-v3-daily-cnn-ranking;aster-deep-v4-shape-embedding-ranking;aster-v2-balanced-ranking;aster-v4-tactical-breakout-ranking;aster-v5-risk-adjusted-ranking;early-spx-4h-signal-ranking;prism-spx-4h-signal-ranking;spx-early-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
SIMO,simo.html,BUY-WATCH / 偏买入观察,aster-call-ranking;aster-consensus-agent-ranking;aster-deep-v3-daily-cnn-ranking;aster-deep-v4-shape-embedding-ranking;aster-ema-cross-ranking;aster-v2-balanced-ranking;aster-v3-quality-momentum-ranking;aster-v4-tactical-breakout-ranking;aster-v5-risk-adjusted-ranking;nasdaq500-early-signal-ranking;early-nasdaq500-4h-signal-ranking;prism-nasdaq500-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
WULF,wulf.html,BUY-WATCH / 偏买入观察,aster-call-ranking;aster-consensus-agent-ranking;aster-deep-v3-daily-cnn-ranking;aster-deep-v4-shape-embedding-ranking;aster-trend-relay-ranking;aster-v2-balanced-ranking;aster-v3-quality-momentum-ranking;aster-v4-tactical-breakout-ranking;prism-nasdaq500-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
KMI,kmi.html,BUY-WATCH / 偏买入观察,aster-call-ranking;aster-consensus-agent-ranking;aster-deep-v3-daily-cnn-ranking;aster-deep-v4-shape-embedding-ranking;aster-ema-candle-capture-ranking;aster-v2-balanced-ranking;aster-v4-tactical-breakout-ranking;aster-v5-risk-adjusted-ranking;early-spx-4h-signal-ranking;prism-spx-4h-signal-ranking;spx-early-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
CZWI,czwi.html,WATCH-BUY / 强观察,aster-call-ranking;aster-consensus-agent-ranking;aster-deep-v3-daily-cnn-ranking;aster-deep-v4-shape-embedding-ranking;aster-ema-candle-capture-ranking;aster-v2-balanced-ranking;aster-v3-quality-momentum-ranking;aster-v5-risk-adjusted-ranking;russell2000-early-signal-ranking;early-russell2000-4h-signal-ranking;prism-russell2000-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
APLD,apld.html,WATCH-BUY / 强观察,aster-call-ranking;aster-consensus-agent-ranking;aster-deep-v3-daily-cnn-ranking;aster-deep-v4-shape-embedding-ranking;aster-v2-balanced-ranking;aster-v4-tactical-breakout-ranking;early-nasdaq500-4h-signal-ranking;prism-nasdaq500-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
VSAT,vsat.html,WATCH-BUY / 强观察,aster-call-ranking;aster-consensus-agent-ranking;aster-deep-v3-daily-cnn-ranking;aster-deep-v4-shape-embedding-ranking;aster-v2-balanced-ranking;aster-v4-tactical-breakout-ranking;early-nasdaq500-4h-signal-ranking;prism-nasdaq500-4h-signal-ranking;prism-russell2000-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
GEO,geo.html,WATCH-BUY / 强观察,aster-call-ranking;aster-consensus-agent-ranking;aster-deep-v3-daily-cnn-ranking;aster-deep-v4-shape-embedding-ranking;aster-ema-candle-capture-ranking;aster-trend-relay-ranking;aster-v2-balanced-ranking;aster-v4-tactical-breakout-ranking;aster-v5-risk-adjusted-ranking;early-russell2000-4h-signal-ranking;prism-russell2000-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
FLR,flr.html,WATCH-BUY / 强观察,aster-call-ranking;aster-deep-v3-daily-cnn-ranking;aster-deep-v4-shape-embedding-ranking;aster-v4-tactical-breakout-ranking;early-russell2000-4h-signal-ranking;prism-russell2000-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
KN,kn.html,WATCH-BUY / 强观察,aster-call-ranking;aster-consensus-agent-ranking;aster-deep-v3-daily-cnn-ranking;aster-deep-v4-shape-embedding-ranking;aster-ema-candle-capture-ranking;aster-v4-tactical-breakout-ranking;prism-russell2000-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
FORM,form.html,WATCH-BUY / 强观察,aster-call-ranking;aster-consensus-agent-ranking;aster-deep-v3-daily-cnn-ranking;aster-deep-v4-shape-embedding-ranking;aster-ema-cross-ranking;aster-v2-balanced-ranking;aster-v3-quality-momentum-ranking;aster-v5-risk-adjusted-ranking;early-nasdaq500-4h-signal-ranking;prism-nasdaq500-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
VSTS,vsts.html,WATCH-BUY / 强观察,aster-call-ranking;aster-consensus-agent-ranking;aster-deep-v3-daily-cnn-ranking;aster-deep-v4-shape-embedding-ranking;aster-trend-relay-ranking;aster-v2-balanced-ranking;aster-v3-quality-momentum-ranking;aster-v5-risk-adjusted-ranking;early-russell2000-4h-signal-ranking;prism-russell2000-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
AII,aii.html,WATCH-BUY / 强观察,aster-call-ranking;aster-consensus-agent-ranking;aster-deep-v3-daily-cnn-ranking;aster-deep-v4-shape-embedding-ranking;aster-v2-balanced-ranking;aster-v3-quality-momentum-ranking;aster-v4-tactical-breakout-ranking;aster-v5-risk-adjusted-ranking,enhanced-fallback,,2026-09-18 13:30:48
AMRX,amrx.html,WATCH-BUY / 强观察,aster-call-ranking;aster-consensus-agent-ranking;aster-deep-v3-daily-cnn-ranking;aster-deep-v4-shape-embedding-ranking;aster-trend-relay-ranking;aster-v2-balanced-ranking;aster-v3-quality-momentum-ranking;aster-v5-risk-adjusted-ranking;russell2000-early-signal-ranking;early-russell2000-4h-signal-ranking;prism-russell2000-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
PRM,prm.html,WATCH-BUY / 强观察,aster-call-ranking;aster-deep-v3-daily-cnn-ranking;aster-deep-v4-shape-embedding-ranking;aster-v2-balanced-ranking;prism-russell2000-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
CAPR,capr.html,WATCH-BUY / 强观察,aster-call-ranking;aster-deep-v3-daily-cnn-ranking;aster-deep-v4-shape-embedding-ranking;aster-trend-relay-ranking;prism-russell2000-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
SPNT,spnt.html,WATCH-BUY / 强观察,aster-call-ranking;aster-consensus-agent-ranking;aster-deep-v3-daily-cnn-ranking;aster-deep-v4-shape-embedding-ranking;aster-v2-balanced-ranking;aster-v3-quality-momentum-ranking;aster-v5-risk-adjusted-ranking,enhanced-fallback,,2026-09-18 13:30:48
LUV,luv.html,WATCH-BUY / 强观察,aster-call-ranking;aster-deep-v3-daily-cnn-ranking;aster-deep-v4-shape-embedding-ranking;aster-v2-balanced-ranking;aster-v4-tactical-breakout-ranking;early-spx-4h-signal-ranking;prism-spx-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
EXEL,exel.html,WATCH-BUY / 强观察,aster-call-ranking;aster-consensus-agent-ranking;aster-deep-v3-daily-cnn-ranking;aster-deep-v4-shape-embedding-ranking;aster-trend-relay-ranking;aster-v2-balanced-ranking;aster-v3-quality-momentum-ranking;aster-v4-tactical-breakout-ranking;aster-v5-risk-adjusted-ranking;nasdaq500-early-signal-ranking;early-nasdaq500-4h-signal-ranking;prism-nasdaq500-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
HBB,hbb.html,WATCH-BUY / 强观察,aster-call-ranking;aster-consensus-agent-ranking;aster-deep-v3-daily-cnn-ranking;aster-deep-v4-shape-embedding-ranking;aster-v4-tactical-breakout-ranking;aster-v5-risk-adjusted-ranking;early-russell2000-4h-signal-ranking;prism-russell2000-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
GCT,gct.html,WATCH-BUY / 强观察,aster-call-ranking;aster-chan-kline-pattern-ranking;aster-consensus-agent-ranking;aster-deep-v3-daily-cnn-ranking;aster-deep-v4-shape-embedding-ranking;aster-v2-balanced-ranking;aster-v4-tactical-breakout-ranking;aster-v5-risk-adjusted-ranking;early-russell2000-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
MIDD,midd.html,WATCH-BUY / 强观察,aster-call-ranking;aster-deep-v3-daily-cnn-ranking;aster-deep-v4-shape-embedding-ranking;prism-nasdaq500-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
CEVA,ceva.html,WATCH-BUY / 强观察,aster-call-ranking;aster-deep-v3-daily-cnn-ranking;aster-deep-v4-shape-embedding-ranking;prism-russell2000-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
PRSU,prsu.html,WATCH-BUY / 强观察,aster-call-ranking;aster-deep-v3-daily-cnn-ranking;aster-deep-v4-shape-embedding-ranking;aster-v5-risk-adjusted-ranking;russell2000-early-signal-ranking;early-russell2000-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
TECH,tech.html,BUY-WATCH / 偏买入观察,aster-chan-kline-pattern-ranking;early-nasdaq500-4h-signal-ranking;early-spx-4h-signal-ranking;prism-nasdaq500-4h-signal-ranking;prism-spx-4h-signal-ranking;spx-early-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
CVLT,cvlt.html,BUY-WATCH / 偏买入观察,aster-chan-kline-pattern-ranking;aster-consensus-agent-ranking;aster-ema-cross-ranking;aster-trend-relay-ranking;nasdaq500-early-signal-ranking;early-nasdaq500-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
TENB,tenb.html,BUY-WATCH / 偏买入观察,aster-chan-kline-pattern-ranking;aster-ema-cross-ranking;nasdaq500-early-signal-ranking;early-nasdaq500-4h-signal-ranking;early-russell2000-4h-signal-ranking;prism-nasdaq500-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
EWTX,ewtx.html,BUY-WATCH / 偏买入观察,aster-chan-kline-pattern-ranking;nasdaq500-early-signal-ranking;early-nasdaq500-4h-signal-ranking;early-russell2000-4h-signal-ranking;prism-nasdaq500-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
VLGEA,vlgea.html,WATCH-BUY / 强观察,aster-chan-kline-pattern-ranking;russell2000-early-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
AVBC,avbc.html,WATCH-BUY / 强观察,aster-chan-kline-pattern-ranking;aster-consensus-agent-ranking;aster-trend-relay-ranking;aster-v2-balanced-ranking;aster-v3-quality-momentum-ranking;aster-v5-risk-adjusted-ranking;russell2000-early-signal-ranking;early-russell2000-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
PRLB,prlb.html,WATCH-BUY / 强观察,aster-chan-kline-pattern-ranking;aster-consensus-agent-ranking;aster-v2-balanced-ranking;aster-v3-quality-momentum-ranking;aster-v5-risk-adjusted-ranking,enhanced-fallback,,2026-09-18 13:30:48
VALU,valu.html,WATCH-BUY / 强观察,aster-chan-kline-pattern-ranking;russell2000-early-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
OPCH,opch.html,WATCH-BUY / 强观察,aster-chan-kline-pattern-ranking;aster-consensus-agent-ranking;aster-v2-balanced-ranking;aster-v3-quality-momentum-ranking;aster-v5-risk-adjusted-ranking;russell2000-early-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
FBLA,fbla.html,WATCH-BUY / 强观察,aster-chan-kline-pattern-ranking;russell2000-early-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
WTTR,wttr.html,WATCH-BUY / 强观察,aster-chan-kline-pattern-ranking;early-russell2000-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
WAY,way.html,WATCH-BUY / 强观察,aster-chan-kline-pattern-ranking,enhanced-fallback,,2026-09-18 13:30:48
GIC,gic.html,WATCH-BUY / 强观察,aster-chan-kline-pattern-ranking,enhanced-fallback,,2026-09-18 13:30:48
AMTB,amtb.html,WATCH-BUY / 强观察,aster-chan-kline-pattern-ranking;aster-v3-quality-momentum-ranking;russell2000-early-signal-ranking;early-russell2000-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
CNXN,cnxn.html,WATCH-BUY / 强观察,aster-chan-kline-pattern-ranking;russell2000-early-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
PLUS,plus.html,WATCH-BUY / 强观察,aster-chan-kline-pattern-ranking;russell2000-early-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
PRAA,praa.html,WATCH-BUY / 强观察,aster-chan-kline-pattern-ranking,enhanced-fallback,,2026-09-18 13:30:48
SONO,sono.html,WATCH-BUY / 强观察,aster-chan-kline-pattern-ranking;aster-ema-cross-ranking;early-russell2000-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
FMAO,fmao.html,WATCH-BUY / 强观察,aster-chan-kline-pattern-ranking,enhanced-fallback,,2026-09-18 13:30:48
CMRE,cmre.html,WATCH-BUY / 强观察,aster-consensus-agent-ranking;aster-trend-relay-ranking;aster-v3-quality-momentum-ranking;aster-v5-risk-adjusted-ranking;russell2000-early-signal-ranking;early-russell2000-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
SGMT,sgmt.html,WATCH-BUY / 强观察,aster-consensus-agent-ranking;aster-v2-balanced-ranking;aster-v3-quality-momentum-ranking;aster-v4-tactical-breakout-ranking;early-russell2000-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
WABC,wabc.html,WATCH-BUY / 强观察,aster-consensus-agent-ranking;aster-v2-balanced-ranking;aster-v3-quality-momentum-ranking;aster-v5-risk-adjusted-ranking;russell2000-early-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
KYMR,kymr.html,BUY-WATCH / 偏买入观察,aster-ema-candle-capture-ranking;early-nasdaq500-4h-signal-ranking;early-russell2000-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
TLSI,tlsi.html,BUY-WATCH / 偏买入观察,aster-ema-candle-capture-ranking;prism-russell2000-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
REX,rex.html,BUY-WATCH / 偏买入观察,aster-ema-candle-capture-ranking;prism-russell2000-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
CVEO,cveo.html,BUY-WATCH / 偏买入观察,aster-ema-candle-capture-ranking;early-russell2000-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
PKOH,pkoh.html,BUY-WATCH / 偏买入观察,aster-ema-candle-capture-ranking;early-russell2000-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
FRAF,fraf.html,BUY-WATCH / 偏买入观察,aster-ema-candle-capture-ranking,enhanced-fallback,,2026-09-18 13:30:48
EGBN,egbn.html,BUY-WATCH / 偏买入观察,aster-ema-candle-capture-ranking;aster-ema-cross-ranking,enhanced-fallback,,2026-09-18 13:30:48
CGON,cgon.html,BUY-WATCH / 偏买入观察,aster-ema-candle-capture-ranking,enhanced-fallback,,2026-09-18 13:30:48
SRBK,srbk.html,BUY-WATCH / 偏买入观察,aster-ema-candle-capture-ranking,enhanced-fallback,,2026-09-18 13:30:48
OPBK,opbk.html,BUY-WATCH / 偏买入观察,aster-ema-candle-capture-ranking,enhanced-fallback,,2026-09-18 13:30:48
ERIC,eric.html,BUY-WATCH / 偏买入观察,aster-ema-candle-capture-ranking;aster-ema-cross-ranking;early-nasdaq500-4h-signal-ranking;prism-nasdaq500-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
SANM,sanm.html,BUY-WATCH / 偏买入观察,aster-ema-candle-capture-ranking,enhanced-fallback,,2026-09-18 13:30:48
